CTU,Qwest Corporation,25.88,0,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ctu
CTV,Qwest Corporation,25.71,0,n/a,2014,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ctv
CTW,Qwest Corporation,26.1599,0,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ctw
CTX,Qwest Corporation,25.7301,3224486149,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ctx
CTY,Qwest Corporation,25.24,0,n/a,2013,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/cty
CTZ,Qwest Corporation,25.15,0,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ctz
RAX,"Rackspace Hosting, Inc",23.53,2958623705,n/a,2008,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/rax
RDN,Radian Group Inc.,12.07,2586245213,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/rdn
RAS,RAIT Financial Trust,3.03,278367830.1,n/a,1998,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ras
RAS^A,RAIT Financial Trust,20.98,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ras^a
RAS^B,RAIT Financial Trust,21.4,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ras^b
RAS^C,RAIT Financial Trust,22.51,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ras^c
RFT,RAIT Financial Trust,21.17,0,n/a,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rft
RFTA,RAIT Financial Trust,23.76,0,n/a,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rfta
RL,Ralph Lauren Corporation,91.63,7698270076,n/a,1997,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/rl
RPT,Ramco-Gershenson Properties Trust,17.56,1391318275,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rpt
RPT^D,Ramco-Gershenson Properties Trust,63.95,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rpt^d
RRC,Range Resources Corporation,40.38,6854325147,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rrc
RJD,"Raymond James Financial, Inc.",26.81,0,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/rjd
RJF,"Raymond James Financial, Inc.",52.39,7414840576,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/rjf
RYAM,Rayonier Advanced Materials Inc.,13.24,573044014.8,n/a,2014,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/ryam
RYN,Rayonier Inc.,25.45,3125822725,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ryn
RTN,Raytheon Company,129.34,38411393200,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/rtn
RMAX,"RE/MAX Holdings, Inc.",38.82,685005957.5,n/a,2013,Finance,Real Estate,http://www.nasdaq.com/symbol/rmax
RLGY,Realogy Holdings Corp.,30.78,4494402152,n/a,2012,Finance,Real Estate,http://www.nasdaq.com/symbol/rlgy
O,Realty Income Corporation,59.19,14862105056,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/o
O^F,Realty Income Corporation,26.1748,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/o^f
RHT,"Red Hat, Inc.",73.17,13275676949,n/a,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/rht
RLH,Red Lion Hotels Corporation,8.04,161955002.3,n/a,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/rlh
RWT,"Redwood Trust, Inc.",13.77,1059798218,n/a,1995,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rwt
RBC,Regal Beloit Corporation,53.96,2413600960,n/a,n/a,Consumer Durables,Metal Fabrications,http://www.nasdaq.com/symbol/rbc
RGC,Regal Entertainment Group,20.84,3267589690,n/a,2002,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/rgc
REG,Regency Centers Corporation,76.18,7436016874,n/a,1993,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/reg
REG^F,Regency Centers Corporation,26.32,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/reg^f
REG^G,Regency Centers Corporation,26.53,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/reg^g
RM,Regional Management Corp.,16.14,193631628.4,n/a,2012,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/rm
RF,Regions Financial Corporation,9.51,12046441762,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/rf
RF^A,Regions Financial Corporation,26.42,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rf^a
RF^B,Regions Financial Corporation,27.79,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rf^b
RGS,Regis Corporation,12.22,567628861.5,n/a,1991,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/rgs
RGA,"Reinsurance Group of America, Incorporated",96.44,6178590233,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/rga
RZA,"Reinsurance Group of America, Incorporated",29.58,0,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/rza
RS,Reliance Steel & Aluminum Co.,72.08,5213704471,n/a,1994,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/rs
RENX,RELX N.V.,16.98,35529320721,n/a,2015,Consumer Services,Publishing,http://www.nasdaq.com/symbol/renx
RELX,RELX PLC,18.1,37872833042,n/a,2015,Consumer Services,Publishing,http://www.nasdaq.com/symbol/relx
RNR,RenaissanceRe Holdings Ltd.,114.59,4938263498,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/rnr
RNR^C,RenaissanceRe Holdings Ltd.,25.67,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rnr^c
RNR^E,RenaissanceRe Holdings Ltd.,25.87,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rnr^e
SOL,Renesola Ltd.,1.23,124971498.1,n/a,2008,Technology,Semiconductors,http://www.nasdaq.com/symbol/sol
RENN,Renren Inc.,2.06,700230764.8,n/a,2011,Technology,EDP Services,http://www.nasdaq.com/symbol/renn
RSG,"Republic Services, Inc.",47.69,16400498195,n/a,1998,Public Utilities,Environmental Services,http://www.nasdaq.com/symbol/rsg
RMD,ResMed Inc.,57.62,8090413079,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/rmd
REN           ,Resolute Energy Corporation,0.5405,41644856.4,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ren
RFP,Resolute Forest Products Inc.,5.62,503564942.9,n/a,n/a,Basic Industries,Paper,http://www.nasdaq.com/symbol/rfp
RSO,Resource Capital Corp.,12.2,380608829,n/a,2006,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rso
RSO^A,Resource Capital Corp.,19.924,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rso^a
RSO^B,Resource Capital Corp.,19.16,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rso^b
RSO^C,Resource Capital Corp.,19.93,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rso^c
QSR,Restaurant Brands International Inc.,40.82,9511260875,n/a,2014,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/qsr
RH,Restoration Hardware Holdings Inc.,31.92,1295436332,n/a,2012,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/rh
RPAI,"Retail Properties of America, Inc.",15.84,3759528802,n/a,2012,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rpai
RPAI^A,"Retail Properties of America, Inc.",26.5199,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rpai^a
REV,"Revlon, Inc.",30.98,1628653948,n/a,1996,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/rev
REX,REX American Resources Corporation,55.11,361550643,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/rex
REXR,"Rexford Industrial Realty, Inc.",19.4,1280752323,n/a,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rexr
RXN,Rexnord Corporation,19.7,1997050996,n/a,2012,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/rxn
RAI,Reynolds American Inc,49.61,70810398966,n/a,n/a,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/rai
RICE,Rice Energy Inc.,18.62,2913558840,n/a,2014,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rice
RMP,Rice Midstream Partners LP,18.09,1282895259,n/a,2014,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/rmp
RNG,"Ringcentral, Inc.",18.94,1369400335,n/a,2013,Technology,EDP Services,http://www.nasdaq.com/symbol/rng
RIO,Rio Tinto Plc,28.31,51203691959,n/a,2002,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/rio
RBA,Ritchie Bros. Auctioneers Incorporated,31.89,3423253097,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/rba
RAD,Rite Aid Corporation,7.66,8030796862,n/a,n/a,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/rad
RIV,"RiverNorth Opportunities Fund, Inc.",18.85,0,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/riv
RLI,RLI Corp.,65.25,2849576859,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/rli
RLJ,RLJ Lodging Trust,19.09,2382573094,n/a,2011,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rlj
RRTS,"Roadrunner Transportation Systems, Inc",7.7,295058078.7,n/a,2010,Transportation,Oil Refining/Marketing,http://www.nasdaq.com/symbol/rrts
RHI,Robert Half International Inc.,39.69,5212035115,n/a,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/rhi
ROK,"Rockwell Automation, Inc.",111.17,14481397964,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/rok
COL,"Rockwell Collins, Inc.",89.23,11617227574,n/a,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/col
RCI,"Rogers Communication, Inc.",38.08,15320805454,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/rci
ROG,Rogers Corporation,62.45,1124306023,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/rog
ROL,"Rollins, Inc.",27.59,6033888028,n/a,n/a,Finance,Diversified Commercial Services,http://www.nasdaq.com/symbol/rol
ROP,"Roper Technologies, Inc.",183.1,18529878931,n/a,1992,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/rop
RRMS,"Rose Rock Midstream, L.P.",22.61,832901708.4,n/a,2011,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/rrms
RST,Rosetta Stone,7.8,170969260.8,n/a,2009,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/rst
RSE,"Rouse Properties, Inc.",18.26,1056926196,n/a,2011,Finance,Real Estate,http://www.nasdaq.com/symbol/rse
RDC,Rowan Companies plc,17.03,2135323393,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rdc
RY,Royal Bank Of Canada,59.34,88310937178,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/ry
RY^S,Royal Bank Of Canada,25.68,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ry^s
RY^T,Royal Bank Of Canada,30.75,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ry^t
RBS,Royal Bank Scotland plc (The),6.75,39355875000,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/rbs
RBS^E.CL,Royal Bank Scotland plc (The),n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rbs^e.cl
RBS^F,Royal Bank Scotland plc (The),25.827,0,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/rbs^f
RBS^G.CL,Royal Bank Scotland plc (The),n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rbs^g.cl
RBS^H,Royal Bank Scotland plc (The),25.53,0,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/rbs^h
RBS^I.CL,Royal Bank Scotland plc (The),n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rbs^i.cl
RBS^L,Royal Bank Scotland plc (The),25.16,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rbs^l
RBS^R,Royal Bank Scotland plc (The),25.2299,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rbs^r
RBS^S,Royal Bank Scotland plc (The),25.48,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rbs^s
RBS^T,Royal Bank Scotland plc (The),25.53,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rbs^t
RCL,Royal Caribbean Cruises Ltd.,78.9,16982546460,n/a,1993,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/rcl
RDS.A,Royal Dutch Shell PLC,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rds.a
RDS.B,Royal Dutch Shell PLC,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rds.b
RGT,"Royce Global Value Trust, Inc.",7.45,76704998.85,n/a,2013,n/a,n/a,http://www.nasdaq.com/symbol/rgt
RMT,"Royce Micro-Cap Trust, Inc.",7.21,251427437.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rmt
RVT,"Royce Value Trust, Inc.",11.59,895339518.8,n/a,1986,n/a,n/a,http://www.nasdaq.com/symbol/rvt
RES,"RPC, Inc.",13.97,3039970363,n/a,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/res
RPM,RPM International Inc.,49.06,6517411318,n/a,n/a,Basic Industries,Paints/Coatings,http://www.nasdaq.com/symbol/rpm
RSPP,"RSP Permian, Inc.",31.9,3242472884,n/a,2014,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rspp
RT,"Ruby Tuesday, Inc.",3.88,233536649,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/rt
RKUS,"Ruckus Wireless, Inc.",12.37,1120019149,n/a,2012,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/rkus
RTEC,"Rudolph Technologies, Inc.",13.88,428645005.4,n/a,1999,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/rtec
R,"Ryder System, Inc.",68.02,3652905744,n/a,n/a,Consumer Services,Rental/Leasing Companies,http://www.nasdaq.com/symbol/r
RYI,Ryerson Holding Corporation,12.49,400925253,n/a,2014,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/ryi
RHP,"Ryman Hospitality Properties, Inc.",49.09,2501042622,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rhp
SPGI,S&P Global Inc.,108.07,28595322000,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/spgi
SBR,Sabine Royalty Trust,34.95,509548107.8,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sbr
SB,"Safe Bulkers, Inc",0.9957,83163191.95,n/a,2008,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sb
SB^B,"Safe Bulkers, Inc",23.3,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sb^b
SB^C,"Safe Bulkers, Inc",12.2501,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sb^c
SB^D,"Safe Bulkers, Inc",11.66,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sb^d
SFE,"Safeguard Scientifics, Inc.",13.17,265418447.4,n/a,n/a,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/sfe
CRM,Salesforce.com Inc,81.02,54356318000,n/a,2004,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/crm
SMM,Salient Midstream & MLP Fund,10.54,100126321.5,n/a,2012,n/a,n/a,http://www.nasdaq.com/symbol/smm
SBH,"Sally Beauty Holdings, Inc.",28.19,4124602457,n/a,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/sbh
SJT,San Juan Basin Royalty Trust,6.28,292703238.9,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sjt
SN,Sanchez Energy Corporation,7.75,505455868,n/a,2011,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sn
SDT,SandRidge Mississippian Trust I,2.2,61600000,n/a,2011,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sdt
SDR,SandRidge Mississippian Trust II,1.48,73593000,n/a,2012,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sdr
PER,SandRidge Permian Trust,2.33,122325000,n/a,2011,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/per
SNY,Sanofi,39.94,1.04299E+11,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sny
SC,Santander Consumer USA Holdings Inc.,11.76,4211867379,n/a,2014,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/sc
SOV^C,"Santander Holdings USA, Inc.",26.0659,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sov^c
SAP,SAP SE,77.72,95479348911,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/sap
SAQ,Saratoga Investment Corp,25.61,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/saq
SAR,Saratoga Investment Corp,16.15,93085047,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sar
SSL,Sasol Ltd.,29.44,19251795793,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ssl
BFS,"Saul Centers, Inc.",55.63,1173793000,n/a,1993,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/bfs
BFS^C,"Saul Centers, Inc.",26.88,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bfs^c
SCG,Scana Corporation,68.41,9776946292,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/scg
SLB,Schlumberger N.V.,74.96,93874969308,n/a,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/slb
SWM,"Schweitzer-Mauduit International, Inc.",34.47,1053099967,n/a,n/a,Basic Industries,Paper,http://www.nasdaq.com/symbol/swm
SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,53.3,2386533937,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/saic
SALT,Scorpio Bulkers Inc.,3.61,179481485.4,n/a,2013,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/salt
SLTB,Scorpio Bulkers Inc.,18.25,0,n/a,2014,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sltb
SBNA,Scorpio Tankers Inc.,23.13,0,n/a,2014,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sbna
SBNB,Scorpio Tankers Inc.,25.1199,0,n/a,2014,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sbnb
STNG,Scorpio Tankers Inc.,5.42,937854003.5,n/a,2010,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/stng
SMG,Scotts Miracle-Gro Company (The),66.97,4100315533,n/a,1992,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/smg
LBF,"Scudder Global High Income Fund, Inc.",7.974,51692284.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lbf
KHI,Scudder High Income Trust,8.68,134142577.5,n/a,1988,n/a,n/a,http://www.nasdaq.com/symbol/khi
KMM,Scudder Multi-Market Income Trust,8.09,184895210.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kmm
KTF,Scudder Municiple Income Trust,13.85,544188396.9,n/a,1988,n/a,n/a,http://www.nasdaq.com/symbol/ktf
KST,Scudder Strategic Income Trust,11.5401,51206643.39,n/a,1994,n/a,n/a,http://www.nasdaq.com/symbol/kst
KSM,Scudder Strategic Municiple Income Trust,13.44,149948225.3,n/a,1989,n/a,n/a,http://www.nasdaq.com/symbol/ksm
SA,"Seabridge Gold, Inc.",13.2,694843063.2,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/sa
CKH,"SEACOR Holdings, Inc.",56.2,972626648.8,n/a,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/ckh
SDRL,Seadrill Limited,3.2,1576831808,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sdrl
SDLP,Seadrill Partners LLC,4.92,451762272,n/a,2012,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sdlp
SEE,Sealed Air Corporation,46.87,9240086973,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/see
SSW,Seaspan Corporation,16.76,1646976825,n/a,2005,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/ssw
SSW^C,Seaspan Corporation,25.37,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ssw^c
SSW^D,Seaspan Corporation,24.8,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ssw^d
SSW^E,Seaspan Corporation,24.84,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ssw^e
SSWN,Seaspan Corporation,25.07,0,n/a,2014,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sswn
SEAS,"SeaWorld Entertainment, Inc.",17.63,1563043537,n/a,2013,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/seas
JBN,Select Asset Inc.,15.97,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/jbn
JBR,Select Asset Inc.,15.8028,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/jbr
SIR,Select Income REIT,24.06,2150339138,n/a,2012,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sir
SEM,Select Medical Holdings Corporation,12.47,1636692164,n/a,2009,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/sem
SGZA,"Selective Insurance Group, Inc.",25.84,0,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/sgza
SEMG,Semgroup Corporation,31.09,1373008705,n/a,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/semg
SMI,Semiconductor  Manufacturing International Corporation,4.12,3466876913,n/a,2004,Technology,Semiconductors,http://www.nasdaq.com/symbol/smi
SRE,Sempra Energy,103.63,25855346959,n/a,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/sre
SNH,Senior Housing Properties Trust,18.36,4359977823,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/snh
SNHN,Senior Housing Properties Trust,25.259,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/snhn
SNHO,Senior Housing Properties Trust,25.31,0,n/a,2016,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/snho
ST,Sensata Technologies Holding N.V.,34.86,5945298783,n/a,2010,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/st
SXT,Sensient Technologies Corporation,67.35,3019082892,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/sxt
SQNS,Sequans Communications S.A.,2.24,132734221.8,n/a,2011,Technology,Semiconductors,http://www.nasdaq.com/symbol/sqns
SRG,Seritage Growth Properties,43.89,2447629167,n/a,2015,Finance,Real Estate,http://www.nasdaq.com/symbol/srg
SCI,Service Corporation International,26.99,5228732782,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/sci
SERV,"ServiceMaster Global Holdings, Inc.",36.36,4935513236,n/a,2014,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/serv
NOW,"ServiceNow, Inc.",70,11396000000,n/a,2012,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/now
SHAK,"Shake Shack, Inc.",34.99,1269566313,n/a,2015,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/shak
SJR,Shaw Communications Inc.,18.81,8644349821,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/sjr
SHLX,"Shell Midstream Partners, L.P.",33.87,5596761578,n/a,2014,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/shlx
SHW,Sherwin-Williams Company (The),289.61,26787509676,n/a,n/a,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/shw
SHG,Shinhan Financial Group Co Ltd,33.27,15776620259,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/shg
SFL,Ship Finance International Limited,15.65,1462774200,n/a,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sfl
SHOP,Shopify Inc.,26.1,1669476399,n/a,2015,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/shop
SSTK,"Shutterstock, Inc.",40.06,1401931147,n/a,2012,Technology,EDP Services,http://www.nasdaq.com/symbol/sstk
SBGL,Sibanye Gold Limited,12.35,2828583954,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/sbgl
SIG,Signet Jewelers Limited,107.2,8402816363,n/a,n/a,Consumer Services,Consumer Specialties,http://www.nasdaq.com/symbol/sig
SBY,Silver Bay Realty Trust Corp.,14.45,512420307.9,n/a,2012,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sby
SSNI,"Silver Spring Networks, Inc.",12.95,659124217.9,n/a,2013,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/ssni
SLW,Silver Wheaton Corp,19.13,8414675529,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/slw
SPG,"Simon Property Group, Inc.",195.13,60376507209,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/spg
SPG^J,"Simon Property Group, Inc.",77.87,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spg^j
SSD,"Simpson Manufacturing Company, Inc.",37.7,1821613482,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/ssd
SHI,"SINOPEC Shangai Petrochemical Company, Ltd.",47.59,5139720000,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/shi
SITE,"SiteOne Landscape Supply, Inc.",29,1146724931,n/a,2016,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/site
SIX,Six Flags Entertainment Corporation New,58.38,5445390238,n/a,n/a,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/six
SJW,SJW Corporation,32.76,669149011.4,n/a,n/a,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/sjw
SKM,"SK Telecom Co., Ltd.",19.61,12463056942,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/skm
SKX,"Skechers U.S.A., Inc.",29.98,4729323235,n/a,1999,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/skx
